"Date","Price","Open","High","Low","Vol.","Change %"
"2024-07-09","8,551.17","8,529.69","8,575.69","8,502.51","47.29M","0.25%"
"2024-07-08","8,529.69","8,470.24","8,532.62","8,470.24","51.03M","0.70%"
"2024-07-05","8,470.24","8,560.69","8,582.64","8,470.24","53.94M","-1.06%"
"2024-07-04","8,560.69","8,567.29","8,592.33","8,558.08","17.68M","-0.08%"
"2024-07-03","8,567.29","8,479.78","8,571.37","8,479.78","42.15M","1.17%"
"2024-07-02","8,468.35","8,417.78","8,473.65","8,376.59","82.43M","0.60%"
"2024-06-28","8,417.60","8,419.61","8,457.00","8,391.07","77.74M","0.11%"
"2024-06-27","8,408.76","8,358.18","8,415.75","8,333.27","36.24M","0.61%"
"2024-06-26","8,358.18","8,390.46","8,390.46","8,305.54","38.30M","-0.38%"
"2024-06-25","8,390.46","8,399.42","8,403.43","8,343.73","33.70M","-0.11%"
"2024-06-24","8,399.42","8,260.29","8,399.68","8,260.29","55.52M","1.72%"
"2024-06-21","8,257.01","8,244.62","8,266.34","8,217.83","122.34M","0.15%"
"2024-06-20","8,244.62","8,266.66","8,286.11","8,233.80","53.20M","-0.27%"
"2024-06-19","8,266.66","8,311.67","8,323.68","8,249.30","17.73M","-0.54%"
"2024-06-18","8,311.67","8,284.37","8,345.86","8,281.46","40.46M","0.33%"
"2024-06-17","8,284.37","8,297.31","8,297.31","8,234.60","55.61M","-0.16%"
"2024-06-14","8,297.31","8,335.02","8,335.02","8,212.22","41.94M","-0.43%"
"2024-06-13","8,333.02","8,441.26","8,441.26","8,320.10","47.54M","-1.26%"
"2024-06-12","8,439.77","8,398.48","8,496.72","8,398.48","48.68M","0.49%"
"2024-06-11","8,398.48","8,489.94","8,489.94","8,390.16","43.15M","-1.08%"
"2024-06-10","8,489.94","8,496.32","8,501.73","8,454.50","45.21M","-0.08%"
"2024-06-07","8,496.32","8,525.88","8,525.88","8,474.91","50.49M","-0.35%"
"2024-06-06","8,525.88","8,549.40","8,570.41","8,509.10","36.34M","-0.27%"
"2024-06-05","8,549.10","8,530.23","8,578.61","8,502.84","34.02M","0.22%"
"2024-06-04","8,530.23","8,552.24","8,552.24","8,477.49","33.84M","-0.26%"
"2024-06-03","8,552.24","8,575.27","8,597.18","8,496.47","60.44M","-0.27%"
"2024-05-31","8,575.27","8,516.95","8,575.27","8,445.56","68.14M","0.72%"
"2024-05-30","8,513.92","8,355.91","8,528.14","8,355.91","46.15M","1.89%"
"2024-05-29","8,355.91","8,560.36","8,560.36","8,355.49","48.34M","-2.34%"
"2024-05-28","8,556.22","8,650.21","8,650.21","8,540.86","40.94M","-1.09%"
"2024-05-27","8,650.21","8,644.11","8,660.44","8,634.10","20.99M","0.07%"
"2024-05-24","8,644.11","8,578.49","8,654.58","8,578.49","38.50M","0.76%"
"2024-05-23","8,578.49","8,616.50","8,659.41","8,546.31","45.64M","-0.43%"
"2024-05-22","8,615.79","8,647.49","8,647.67","8,596.27","39.12M","-0.37%"
"2024-05-21","8,647.49","8,671.11","8,679.98","8,611.79","50.26M","-0.20%"
"2024-05-17","8,664.79","8,618.95","8,666.40","8,615.50","55.47M","0.53%"
"2024-05-16","8,618.81","8,606.92","8,643.93","8,605.78","35.06M","0.14%"
"2024-05-15","8,606.46","8,582.06","8,620.73","8,582.06","38.79M","0.28%"
"2024-05-14","8,582.06","8,586.65","8,617.05","8,570.40","30.57M","-0.05%"
"2024-05-13","8,586.65","8,577.55","8,626.41","8,573.63","39.12M","0.11%"
"2024-05-10","8,577.55","8,579.51","8,601.29","8,572.15","39.20M","-0.02%"
"2024-05-09","8,579.51","8,531.24","8,582.22","8,531.24","29.84M","0.57%"
"2024-05-08","8,531.24","8,458.77","8,531.40","8,431.65","39.23M","0.86%"
"2024-05-07","8,458.77","8,463.03","8,504.43","8,456.38","44.69M","-0.05%"
"2024-05-06","8,463.03","8,372.48","8,468.87","8,372.48","54.48M","1.08%"
"2024-05-03","8,372.48","8,336.67","8,401.78","8,336.67","61.13M","0.43%"
"2024-05-02","8,336.67","8,322.14","8,374.29","8,303.35","44.28M","0.17%"
"2024-05-01","8,322.14","8,277.00","8,377.17","8,252.35","46.57M","0.55%"
"2024-04-30","8,277.00","8,317.45","8,333.92","8,277.00","40.61M","-0.49%"
"2024-04-29","8,317.45","8,318.65","8,344.66","8,276.94","47.88M","-0.01%"
"2024-04-26","8,318.65","8,283.32","8,324.98","8,271.93","34.26M","0.54%"
"2024-04-25","8,273.74","8,298.62","8,298.62","8,180.47","57.87M","-0.30%"
"2024-04-24","8,298.62","8,350.22","8,361.26","8,267.99","57.56M","-0.42%"
"2024-04-23","8,333.27","8,301.01","8,347.08","8,297.28","34.05M","0.39%"
"2024-04-22","8,301.01","8,251.66","8,320.14","8,251.66","61.32M","0.60%"
"2024-04-19","8,251.66","8,195.19","8,260.59","8,181.65","46.54M","0.69%"
"2024-04-18","8,195.19","8,174.83","8,233.96","8,152.36","37.77M","0.25%"
"2024-04-17","8,174.83","8,166.21","8,246.72","8,137.90","39.40M","0.11%"
"2024-04-16","8,166.21","8,230.90","8,230.90","8,139.68","44.84M","-0.79%"
"2024-04-15","8,230.90","8,280.26","8,366.37","8,206.19","45.96M","-0.60%"
"2024-04-12","8,280.26","8,356.66","8,356.66","8,253.51","34.28M","-0.91%"
"2024-04-11","8,356.66","8,389.39","8,389.39","8,307.67","41.38M","-0.39%"
"2024-04-10","8,389.39","8,521.37","8,521.37","8,356.54","53.65M","-1.55%"
"2024-04-09","8,521.37","8,511.40","8,552.57","8,449.04","33.37M","0.12%"
"2024-04-08","8,511.34","8,486.30","8,516.64","8,476.59","39.45M","0.48%"
"2024-04-05","8,470.53","8,405.07","8,490.16","8,405.07","45.13M","0.78%"
"2024-04-04","8,405.07","8,462.32","8,498.63","8,388.43","49.94M","-0.12%"
"2024-04-03","8,415.07","8,379.51","8,454.02","8,379.51","42.56M","0.24%"
"2024-04-02","8,395.14","8,480.65","8,480.65","8,379.52","43.38M","-1.01%"
"2024-04-01","8,480.65","8,528.70","8,528.70","8,447.73","50.72M","-0.43%"
"2024-03-28","8,517.50","8,492.88","8,540.65","8,487.64","53.66M","0.29%"
"2024-03-27","8,492.71","8,426.76","8,492.84","8,426.76","39.68M","0.91%"
"2024-03-26","8,416.03","8,419.10","8,464.99","8,402.37","63.70M","-0.04%"
"2024-03-25","8,419.10","8,437.26","8,480.15","8,419.10","42.87M","-0.22%"
"2024-03-22","8,437.26","8,490.41","8,517.43","8,432.61","48.67M","-0.59%"
"2024-03-21","8,487.28","8,434.61","8,519.61","8,434.61","58.02M","0.62%"
"2024-03-20","8,434.61","8,373.39","8,444.25","8,362.28","45.19M","0.73%"
"2024-03-19","8,373.39","8,350.93","8,399.91","8,350.93","42.86M","0.27%"
"2024-03-18","8,350.93","8,359.44","8,370.21","8,323.97","49.10M","-0.10%"
"2024-03-15","8,359.37","8,361.54","8,385.41","8,329.28","114.03M","-0.03%"
"2024-03-14","8,361.54","8,429.73","8,429.73","8,325.76","54.29M","-0.78%"
"2024-03-13","8,427.65","8,401.94","8,444.54","8,401.94","44.72M","0.31%"
"2024-03-12","8,401.94","8,381.53","8,406.48","8,361.06","30.07M","0.26%"
"2024-03-11","8,380.19","8,352.25","8,387.25","8,311.13","30.90M","0.33%"
"2024-03-08","8,352.25","8,369.13","8,392.60","8,339.27","31.38M","-0.20%"
"2024-03-07","8,369.13","8,320.01","8,371.41","8,320.01","27.35M","0.59%"
"2024-03-06","8,320.01","8,301.32","8,375.11","8,296.21","33.02M","0.23%"
"2024-03-05","8,301.04","8,267.77","8,329.59","8,260.91","50.30M","0.40%"
"2024-03-04","8,267.77","8,265.72","8,302.63","8,246.14","37.20M","0.02%"
"2024-03-01","8,265.72","8,234.03","8,295.63","8,228.54","33.58M","0.39%"
"2024-02-29","8,233.97","8,181.05","8,236.75","8,170.69","89.83M","0.66%"
"2024-02-28","8,180.33","8,201.09","8,235.98","8,177.83","35.10M","-0.22%"
"2024-02-27","8,198.24","8,228.20","8,228.20","8,165.76","61.12M","-0.24%"
"2024-02-26","8,217.98","8,274.67","8,313.06","8,208.00","61.62M","-0.69%"
"2024-02-23","8,274.67","8,222.68","8,292.94","8,222.68","30.90M","0.63%"
"2024-02-22","8,222.68","8,146.38","8,248.82","8,146.38","42.33M","0.94%"
"2024-02-21","8,145.95","8,203.82","8,203.82","8,126.82","41.48M","-0.71%"
"2024-02-20","8,203.82","8,180.04","8,229.17","8,149.74","59.17M","0.29%"
"2024-02-16","8,180.04","8,173.34","8,216.36","8,167.00","31.04M","0.08%"
"2024-02-15","8,173.34","8,088.55","8,199.43","8,088.55","46.15M","1.62%"
"2024-02-14","8,043.05","7,905.66","8,043.43","7,905.66","32.30M","1.74%"
"2024-02-13","7,905.66","8,057.52","8,057.52","7,849.37","41.88M","-1.88%"
"2024-02-12","8,057.52","8,016.59","8,082.41","8,015.19","38.41M","0.51%"
"2024-02-09","8,016.59","7,957.34","8,020.51","7,936.02","23.95M","0.74%"
"2024-02-08","7,957.34","8,004.68","8,004.68","7,889.01","30.57M","-0.59%"
"2024-02-07","8,004.68","8,016.84","8,023.78","7,966.30","30.10M","-0.15%"
"2024-02-06","8,016.84","7,972.38","8,023.44","7,965.20","32.63M","0.56%"
"2024-02-05","7,972.38","8,026.56","8,026.56","7,942.97","42.19M","-0.68%"
"2024-02-02","8,026.56","8,031.37","8,034.85","7,960.56","27.19M","-0.06%"
"2024-02-01","8,031.37","8,048.80","8,065.02","7,947.10","28.73M","-0.22%"
"2024-01-31","8,048.80","8,138.54","8,153.53","8,043.28","43.38M","-1.10%"
"2024-01-30","8,138.54","8,125.55","8,156.85","8,103.06","34.37M","0.16%"
"2024-01-29","8,125.55","8,109.61","8,128.00","8,054.96","38.23M","0.31%"
"2024-01-26","8,100.20","8,092.47","8,105.39","8,076.16","38.98M","0.10%"
"2024-01-25","8,092.47","8,064.18","8,095.95","8,054.12","35.08M","0.35%"
"2024-01-24","8,064.18","8,035.75","8,091.59","8,035.75","55.44M","0.56%"
"2024-01-23","8,019.06","8,014.81","8,052.66","7,997.82","33.13M","0.05%"
"2024-01-22","8,014.81","7,983.16","8,018.24","7,970.00","47.75M","0.40%"
"2024-01-19","7,983.16","7,886.05","7,989.34","7,866.54","39.02M","1.23%"
"2024-01-18","7,886.05","7,854.14","7,904.67","7,852.02","39.84M","0.41%"
"2024-01-17","7,854.14","7,925.62","7,925.62","7,814.95","49.18M","-0.85%"
"2024-01-16","7,921.72","7,932.84","7,932.84","7,853.77","47.75M","-0.14%"
"2024-01-15","7,932.84","7,905.89","7,940.17","7,874.72","20.97M","0.34%"
"2024-01-12","7,905.89","7,934.59","7,989.85","7,894.41","49.90M","-0.36%"
"2024-01-11","7,934.59","8,008.73","8,008.73","7,889.40","46.07M","-0.93%"
"2024-01-10","8,008.73","8,038.47","8,060.55","8,008.14","36.88M","-0.37%"
"2024-01-09","8,038.47","8,132.57","8,132.57","8,015.10","48.06M","-0.96%"
"2024-01-08","8,116.47","8,051.30","8,116.47","8,046.69","50.90M","0.81%"
"2024-01-05","8,051.30","8,009.62","8,070.94","7,992.29","39.37M","0.52%"
"2024-01-04","8,009.62","7,973.60","8,051.50","7,964.32","42.43M","0.45%"
"2024-01-03","7,973.60","8,030.79","8,030.79","7,947.38","37.79M","-0.71%"
"2024-01-02","8,030.79","8,081.05","8,081.05","8,007.69","69.02M","-0.48%"
"2023-12-29","8,069.90","8,047.90","8,074.60","8,033.56","28.18M","0.27%"
"2023-12-28","8,047.90","8,062.94","8,085.63","8,035.17","37.02M","-0.15%"
"2023-12-27","8,059.71","8,010.26","8,089.87","8,006.50","35.24M","0.71%"
"2023-12-22","8,003.12","7,956.15","8,017.21","7,956.15","32.74M","0.59%"
"2023-12-21","7,956.15","7,891.89","7,983.59","7,891.89","52.39M","0.85%"
"2023-12-20","7,888.82","7,955.39","7,986.22","7,888.82","49.05M","-0.83%"
"2023-12-19","7,955.11","7,855.88","7,960.60","7,855.88","35.06M","1.26%"
"2023-12-18","7,855.79","7,823.90","7,874.00","7,823.90","43.17M","0.41%"
"2023-12-15","7,823.90","7,892.21","7,909.48","7,809.08","140.95M","-0.87%"
"2023-12-14","7,892.21","7,793.69","7,905.97","7,793.69","70.35M","1.29%"
"2023-12-13","7,791.94","7,648.98","7,791.94","7,593.09","53.38M","1.87%"
"2023-12-12","7,648.98","7,653.14","7,656.17","7,617.76","41.88M","-0.05%"
"2023-12-11","7,653.14","7,609.62","7,657.78","7,582.84","45.65M","0.57%"
"2023-12-08","7,609.62","7,562.12","7,623.03","7,562.12","37.01M","0.68%"
"2023-12-07","7,558.59","7,578.14","7,578.14","7,528.05","40.96M","0.00%"
"2023-12-06","7,558.42","7,557.09","7,630.96","7,556.28","39.53M","0.02%"
"2023-12-05","7,557.09","7,545.84","7,574.17","7,518.49","42.86M","0.15%"
"2023-12-04","7,545.84","7,534.82","7,560.40","7,490.13","41.94M","0.15%"
"2023-12-01","7,534.82","7,476.12","7,536.73","7,434.31","44.27M","0.66%"
"2023-11-30","7,485.36","7,400.06","7,488.07","7,400.06","83.77M","1.15%"
"2023-11-29","7,400.06","7,311.52","7,423.44","7,311.52","44.32M","1.26%"
"2023-11-28","7,307.89","7,365.96","7,365.96","7,247.46","49.75M","-0.74%"
"2023-11-27","7,362.07","7,389.07","7,389.07","7,345.17","37.07M","-0.37%"
"2023-11-24","7,389.07","7,383.63","7,416.91","7,366.27","23.16M","0.07%"
"2023-11-23","7,383.63","7,386.86","7,422.93","7,383.63","13.60M","-0.04%"
"2023-11-22","7,386.86","7,397.37","7,430.93","7,360.11","47.02M","-0.14%"
"2023-11-21","7,397.37","7,462.97","7,470.00","7,395.14","54.09M","-0.80%"
"2023-11-20","7,457.30","7,426.44","7,469.10","7,399.90","27.53M","0.42%"
"2023-11-17","7,426.44","7,383.57","7,443.51","7,383.57","45.56M","0.58%"
"2023-11-16","7,383.50","7,386.00","7,400.48","7,361.86","36.64M","-0.02%"
"2023-11-15","7,384.91","7,352.90","7,412.29","7,352.90","46.79M","0.44%"
"2023-11-14","7,352.90","7,194.63","7,366.39","7,194.63","39.23M","2.20%"
"2023-11-13","7,194.63","7,178.31","7,231.63","7,156.59","23.27M","0.23%"
"2023-11-10","7,178.31","7,157.74","7,185.95","7,131.59","22.11M","0.29%"
"2023-11-09","7,157.74","7,120.04","7,226.89","7,120.04","37.93M","0.53%"
"2023-11-08","7,119.98","7,104.52","7,150.94","7,097.88","25.01M","0.22%"
"2023-11-07","7,104.52","7,151.73","7,151.73","7,095.68","35.57M","-0.66%"
"2023-11-06","7,151.73","7,163.48","7,207.29","7,124.27","34.48M","-0.16%"
"2023-11-03","7,163.48","7,068.11","7,195.01","7,068.11","39.77M","1.35%"
"2023-11-02","7,068.11","6,868.22","7,073.22","6,868.22","35.58M","2.91%"
"2023-11-01","6,868.22","6,802.72","6,871.78","6,796.71","36.52M","0.96%"
"2023-10-31","6,802.72","6,786.31","6,818.40","6,761.76","37.86M","0.24%"
"2023-10-30","6,786.31","6,693.63","6,816.51","6,693.63","34.29M","1.38%"
"2023-10-27","6,693.63","6,799.91","6,808.07","6,674.38","31.83M","-1.43%"
"2023-10-26","6,791.04","6,746.38","6,824.80","6,725.09","38.53M","0.66%"
"2023-10-25","6,746.38","6,776.51","6,799.14","6,716.33","41.90M","-0.21%"
"2023-10-24","6,760.60","6,813.13","6,833.96","6,732.25","41.32M","-0.77%"
"2023-10-23","6,813.13","6,813.28","6,879.80","6,773.08","41.38M","0.00%"
"2023-10-20","6,813.28","6,954.16","6,954.16","6,812.44","43.63M","-2.03%"
"2023-10-19","6,954.16","7,023.53","7,039.20","6,946.33","26.46M","-0.99%"
"2023-10-18","7,023.53","7,153.00","7,153.00","7,020.98","29.88M","-1.81%"
"2023-10-17","7,153.00","7,144.08","7,198.86","7,108.80","34.95M","0.12%"
"2023-10-16","7,144.08","7,065.21","7,146.55","7,065.21","43.61M","1.12%"
"2023-10-13","7,065.21","7,122.92","7,178.09","7,054.94","24.73M","-0.81%"
"2023-10-12","7,122.92","7,185.45","7,191.93","7,092.40","23.61M","-0.87%"
"2023-10-11","7,185.45","7,099.75","7,193.97","7,099.75","44.63M","1.21%"
"2023-10-10","7,099.75","7,045.80","7,119.39","7,045.80","47.66M","0.77%"
"2023-10-06","7,045.80","7,017.40","7,057.14","6,907.57","33.33M","0.41%"
"2023-10-05","7,017.34","6,983.95","7,022.22","6,965.53","37.85M","0.69%"
"2023-10-04","6,969.10","6,922.17","6,969.91","6,856.40","43.18M","0.68%"
"2023-10-03","6,922.17","7,025.31","7,025.31","6,902.11","58.10M","-1.47%"
"2023-10-02","7,025.31","7,156.10","7,156.94","7,021.98","47.08M","-1.83%"
"2023-09-29","7,156.10","7,192.69","7,229.98","7,151.75","39.21M","-0.36%"
"2023-09-28","7,182.01","7,103.89","7,200.47","7,099.13","43.16M","1.15%"
"2023-09-27","7,100.22","7,186.43","7,203.14","7,085.28","40.52M","-1.11%"
"2023-09-26","7,179.72","7,262.56","7,262.56","7,173.93","40.81M","-1.14%"
"2023-09-25","7,262.56","7,272.85","7,286.06","7,224.86","44.56M","-0.14%"
"2023-09-22","7,272.85","7,295.77","7,317.35","7,267.77","38.88M","-0.27%"
"2023-09-21","7,292.87","7,429.93","7,429.93","7,292.87","47.68M","-1.84%"
"2023-09-20","7,429.93","7,423.08","7,469.74","7,423.08","31.87M","0.09%"
"2023-09-19","7,423.08","7,485.52","7,485.52","7,414.30","39.72M","-0.83%"
"2023-09-18","7,485.52","7,515.44","7,515.44","7,456.73","46.75M","-0.40%"
"2023-09-15","7,515.44","7,476.78","7,515.45","7,467.12","107.05M","0.52%"
"2023-09-14","7,476.78","7,384.70","7,481.81","7,384.70","48.52M","1.27%"
"2023-09-13","7,382.90","7,334.84","7,403.20","7,334.84","34.01M","0.66%"
"2023-09-12","7,334.57","7,321.26","7,355.29","7,301.91","33.59M","0.18%"
"2023-09-11","7,321.26","7,247.01","7,332.76","7,240.66","25.92M","1.02%"
"2023-09-08","7,247.01","7,254.37","7,263.39","7,213.20","22.76M","-0.10%"
"2023-09-07","7,254.37","7,298.15","7,311.09","7,249.95","43.51M","-0.60%"
"2023-09-06","7,298.15","7,347.55","7,347.55","7,270.46","30.72M","-0.67%"
"2023-09-05","7,347.55","7,398.78","7,405.02","7,345.35","41.36M","-0.69%"
"2023-09-01","7,398.78","7,307.84","7,416.10","7,307.84","40.38M","1.24%"
"2023-08-31","7,307.84","7,361.87","7,381.52","7,290.06","59.37M","-0.73%"
"2023-08-30","7,361.87","7,356.52","7,389.96","7,349.02","35.79M","0.12%"
"2023-08-29","7,352.85","7,264.73","7,358.57","7,237.25","42.57M","1.26%"
"2023-08-28","7,261.04","7,182.40","7,265.54","7,182.40","32.81M","1.09%"
"2023-08-25","7,182.40","7,209.45","7,253.33","7,133.26","30.89M","-0.38%"
"2023-08-24","7,209.45","7,224.70","7,255.13","7,209.45","42.36M","-0.20%"
"2023-08-23","7,224.04","7,151.99","7,237.27","7,151.99","49.97M","1.01%"
"2023-08-22","7,151.99","7,236.18","7,245.38","7,141.68","46.47M","-1.09%"
"2023-08-21","7,230.53","7,267.82","7,284.63","7,219.98","41.94M","-0.51%"
"2023-08-18","7,267.82","7,299.36","7,299.36","7,252.38","32.52M","-0.43%"
"2023-08-17","7,299.23","7,357.06","7,389.83","7,299.23","27.84M","-0.79%"
"2023-08-16","7,357.06","7,373.41","7,376.18","7,342.05","40.00M","-0.22%"
"2023-08-15","7,373.41","7,519.71","7,519.71","7,355.71","39.41M","-1.95%"
"2023-08-14","7,519.71","7,538.72","7,547.42","7,497.33","36.45M","-0.40%"
"2023-08-11","7,550.08","7,538.59","7,558.78","7,514.08","23.86M","0.15%"
"2023-08-10","7,538.59","7,476.58","7,561.58","7,476.58","42.77M","0.84%"
"2023-08-09","7,476.16","7,492.43","7,495.71","7,451.34","30.88M","-0.22%"
"2023-08-08","7,492.43","7,529.07","7,529.07","7,459.47","43.74M","-0.49%"
"2023-08-04","7,529.07","7,464.64","7,566.78","7,454.15","37.16M","0.91%"
"2023-08-03","7,461.47","7,506.42","7,506.42","7,428.22","26.37M","-0.60%"
"2023-08-02","7,506.42","7,589.38","7,589.38","7,470.03","37.62M","-1.09%"
"2023-08-01","7,589.38","7,632.66","7,632.66","7,564.72","37.72M","-0.57%"
"2023-07-31","7,632.66","7,612.47","7,668.11","7,611.45","44.45M","0.27%"
"2023-07-28","7,612.47","7,595.46","7,661.00","7,595.46","31.65M","0.22%"
"2023-07-27","7,595.46","7,617.42","7,655.58","7,585.41","33.02M","-0.17%"
"2023-07-26","7,608.65","7,583.53","7,635.60","7,571.46","50.15M","0.33%"
"2023-07-25","7,583.53","7,642.66","7,642.66","7,573.60","53.62M","-0.57%"
"2023-07-24","7,626.99","7,618.76","7,665.94","7,608.27","42.56M","0.11%"
"2023-07-21","7,618.76","7,583.82","7,621.91","7,580.05","52.39M","0.46%"
"2023-07-20","7,583.82","7,582.33","7,592.47","7,552.75","44.31M","0.02%"
"2023-07-19","7,582.33","7,526.91","7,589.25","7,525.69","45.67M","0.74%"
"2023-07-18","7,526.91","7,468.72","7,538.45","7,468.72","47.07M","0.78%"
"2023-07-17","7,468.72","7,432.89","7,470.49","7,415.29","46.20M","0.48%"
"2023-07-14","7,432.89","7,403.24","7,443.97","7,403.24","36.95M","0.40%"
"2023-07-13","7,403.24","7,315.21","7,410.76","7,315.21","36.56M","1.20%"
"2023-07-12","7,315.21","7,265.00","7,329.85","7,265.00","37.83M","0.69%"
"2023-07-11","7,265.00","7,245.89","7,267.85","7,234.81","38.27M","0.26%"
"2023-07-10","7,245.89","7,267.58","7,282.25","7,241.01","39.90M","-0.30%"
"2023-07-07","7,267.58","7,253.19","7,298.02","7,210.71","46.34M","0.40%"
"2023-07-06","7,238.49","7,358.06","7,358.06","7,231.68","55.69M","-1.63%"
"2023-07-05","7,358.06","7,369.22","7,369.22","7,315.82","45.26M","-0.15%"
"2023-07-04","7,369.22","7,358.41","7,380.23","7,347.23","18.06M","0.29%"
"2023-06-30","7,347.85","7,268.50","7,363.27","7,268.50","51.50M","1.09%"
"2023-06-29","7,268.33","7,223.24","7,273.17","7,223.24","51.91M","0.67%"
"2023-06-28","7,219.74","7,206.95","7,232.33","7,193.14","39.81M","0.18%"
"2023-06-27","7,206.95","7,124.92","7,214.53","7,124.92","39.43M","1.24%"
"2023-06-26","7,118.33","7,038.88","7,133.08","7,032.83","43.52M","1.13%"
"2023-06-23","7,038.88","7,115.09","7,115.09","7,034.95","43.70M","-1.03%"
"2023-06-22","7,112.23","7,179.35","7,179.35","7,102.44","43.58M","-0.93%"
"2023-06-21","7,179.35","7,216.68","7,216.68","7,178.50","48.15M","-0.52%"
"2023-06-20","7,216.68","7,273.04","7,273.04","7,205.02","54.70M","-0.77%"
"2023-06-19","7,273.04","7,290.27","7,298.15","7,265.08","12.05M","-0.24%"
"2023-06-16","7,290.27","7,301.05","7,335.57","7,290.27","96.61M","-0.15%"
"2023-06-15","7,301.05","7,272.68","7,306.58","7,253.49","29.58M","0.39%"
"2023-06-14","7,272.68","7,254.52","7,295.86","7,245.28","37.00M","0.27%"
"2023-06-13","7,252.75","7,186.61","7,272.91","7,186.61","31.46M","0.92%"
"2023-06-12","7,186.61","7,180.69","7,198.31","7,154.35","37.64M","0.08%"
"2023-06-09","7,180.69","7,180.80","7,204.48","7,156.00","24.82M","0.00%"
"2023-06-08","7,180.80","7,183.93","7,196.93","7,135.51","30.81M","-0.04%"
"2023-06-07","7,183.93","7,195.36","7,209.81","7,147.77","29.94M","-0.16%"
"2023-06-06","7,195.10","7,127.86","7,196.38","7,119.81","33.16M","0.94%"
"2023-06-05","7,127.86","7,201.27","7,218.70","7,127.52","41.33M","-1.02%"
"2023-06-02","7,201.27","7,051.29","7,206.86","7,051.29","40.17M","2.13%"
"2023-06-01","7,051.29","7,050.89","7,086.38","7,016.95","36.76M","0.01%"
"2023-05-31","7,050.89","7,128.63","7,128.63","7,035.16","74.11M","-1.09%"
"2023-05-30","7,128.63","7,208.02","7,208.02","7,121.80","32.25M","-1.00%"
"2023-05-29","7,200.73","7,171.77","7,210.45","7,171.77","13.61M","0.40%"
"2023-05-26","7,171.77","7,095.70","7,178.98","7,095.70","43.91M","1.07%"
"2023-05-25","7,095.70","7,138.66","7,138.66","7,055.61","42.04M","-0.59%"
"2023-05-24","7,138.00","7,272.35","7,272.35","7,136.46","61.93M","-1.85%"
"2023-05-23","7,272.35","7,285.68","7,328.29","7,272.15","54.79M","-0.11%"
"2023-05-19","7,280.05","7,294.58","7,332.34","7,260.18","36.76M","-0.20%"
"2023-05-18","7,294.58","7,305.51","7,305.51","7,254.15","40.96M","-0.14%"
"2023-05-17","7,305.11","7,243.75","7,309.34","7,235.30","35.84M","0.85%"
"2023-05-16","7,243.75","7,342.30","7,342.30","7,238.85","41.39M","-1.34%"
"2023-05-15","7,342.30","7,282.16","7,342.75","7,282.16","52.55M","0.83%"
"2023-05-12","7,282.16","7,296.13","7,343.29","7,244.46","34.65M","-0.19%"
"2023-05-11","7,296.07","7,261.50","7,296.60","7,214.23","32.95M","0.48%"
"2023-05-10","7,261.50","7,280.58","7,315.63","7,216.93","36.91M","-0.26%"
"2023-05-09","7,280.58","7,325.03","7,325.03","7,242.54","27.36M","-0.61%"
"2023-05-08","7,325.03","7,342.05","7,365.23","7,306.26","40.16M","0.13%"
"2023-05-05","7,315.64","7,191.11","7,321.28","7,191.11","32.93M","1.73%"
"2023-05-04","7,191.11","7,288.89","7,288.89","7,167.20","36.10M","-1.34%"
"2023-05-03","7,288.89","7,294.72","7,361.75","7,285.13","43.31M","-0.08%"
"2023-05-02","7,294.72","7,425.03","7,425.03","7,267.19","51.65M","-1.76%"
"2023-05-01","7,425.03","7,436.64","7,482.75","7,425.03","45.23M","-0.16%"
